"Booking_ID","no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","arrival_date","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_previous_bookings_not_canceled","avg_price_per_room","no_of_special_requests","booking_status"
"INN35613",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",64,"2018",5,17,"Corporate",FALSE,0,0,130,0,TRUE
"INN35614",2,2,0,3,"Meal Plan 1",FALSE,"Room_Type 6",62,"2018",9,15,"Online",FALSE,0,0,207.9,2,TRUE
"INN35615",2,0,1,4,"Meal Plan 1",FALSE,"Room_Type 2",36,"2017",10,21,"Online",FALSE,0,0,81.62,1,TRUE
"INN35616",2,1,0,1,"Not Selected",FALSE,"Room_Type 1",0,"2017",8,25,"Online",FALSE,0,0,97,0,TRUE
"INN35617",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",13,"2017",9,17,"Online",FALSE,0,0,152,2,TRUE
"INN35618",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",119,"2018",6,28,"Online",FALSE,0,0,85.5,0,FALSE
"INN35619",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",151,"2018",1,19,"Offline",FALSE,0,0,80,0,TRUE
"INN35620",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",105,"2018",4,6,"Offline",FALSE,0,0,75,0,FALSE
"INN35621",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",83,"2018",3,25,"Online",FALSE,0,0,105.3,1,TRUE
"INN35622",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",6,17,"Offline",FALSE,0,0,75,1,TRUE
"INN35623",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",243,"2017",9,20,"Online",FALSE,0,0,89.2,0,FALSE
"INN35624",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",322,"2018",5,19,"Offline",FALSE,0,0,80,0,FALSE
"INN35625",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",40,"2018",6,21,"Online",FALSE,0,0,94.5,0,TRUE
"INN35626",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",1,3,"Offline",FALSE,0,0,94,0,TRUE
"INN35627",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",308,"2018",11,25,"Offline",FALSE,0,0,52,0,FALSE
"INN35628",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",16,"2018",3,8,"Online",FALSE,0,0,83.5,0,FALSE
"INN35629",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",116,"2018",2,28,"Offline",FALSE,0,0,61,0,FALSE
"INN35630",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",1,"2018",5,31,"Online",FALSE,0,0,128,1,TRUE
"INN35631",2,0,3,7,"Meal Plan 1",FALSE,"Room_Type 4",351,"2018",12,23,"Online",FALSE,0,0,85.85,3,TRUE
"INN35632",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",115,"2018",3,28,"Offline",FALSE,0,0,58,0,TRUE
"INN35633",2,0,1,1,"Meal Plan 1",TRUE,"Room_Type 1",4,"2017",12,21,"Online",FALSE,0,0,96,0,TRUE
"INN35634",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",29,"2018",11,11,"Online",FALSE,0,0,88.76,1,TRUE
"INN35635",3,0,2,3,"Meal Plan 1",FALSE,"Room_Type 6",127,"2018",10,2,"Online",FALSE,0,0,146.92,1,TRUE
"INN35636",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",41,"2018",11,7,"Online",FALSE,0,0,169.2,0,TRUE
"INN35637",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",141,"2018",7,16,"Online",FALSE,0,0,137.7,1,TRUE
"INN35638",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",265,"2018",6,24,"Offline",FALSE,0,0,115,1,FALSE
"INN35639",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",2,"2018",10,27,"Corporate",FALSE,0,0,65,0,TRUE
"INN35640",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",0,"2017",8,8,"Online",FALSE,0,0,89,1,TRUE
"INN35641",3,0,2,4,"Meal Plan 2",FALSE,"Room_Type 4",152,"2017",9,16,"Offline",FALSE,0,0,136.68,0,FALSE
"INN35642",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",124,"2017",8,8,"Offline",FALSE,0,0,94.5,0,FALSE
"INN35643",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",8,"2017",12,16,"Online",FALSE,0,0,77.6,0,TRUE
"INN35644",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",256,"2018",6,15,"Offline",FALSE,0,0,115,1,FALSE
"INN35645",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",1,"2017",8,10,"Online",FALSE,0,0,89,0,TRUE
"INN35646",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",9,"2018",5,31,"Online",FALSE,0,0,131,2,TRUE
"INN35647",2,1,1,2,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",3,21,"Online",FALSE,0,0,128,1,TRUE
"INN35648",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,109,0,TRUE
"INN35649",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",14,"2018",10,26,"Online",FALSE,0,0,149,2,TRUE
"INN35650",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",315,"2018",12,2,"Offline",FALSE,0,0,52,0,TRUE
"INN35651",2,0,1,4,"Meal Plan 1",FALSE,"Room_Type 1",57,"2018",5,11,"Online",FALSE,0,0,119.85,1,TRUE
"INN35652",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 5",172,"2018",8,16,"Corporate",FALSE,0,0,106,0,FALSE
"INN35653",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",8,"2018",4,11,"Online",FALSE,0,0,161,0,TRUE
"INN35654",1,0,1,0,"Not Selected",FALSE,"Room_Type 1",9,"2018",3,7,"Online",FALSE,0,0,90,1,TRUE
"INN35655",1,0,0,1,"Not Selected",FALSE,"Room_Type 1",1,"2018",9,22,"Online",FALSE,0,0,175,1,TRUE
"INN35656",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",118,"2018",6,6,"Offline",FALSE,0,0,110,0,TRUE
"INN35657",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",443,"2018",4,29,"Offline",FALSE,0,0,65,0,FALSE
"INN35658",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",304,"2018",11,3,"Offline",FALSE,0,0,89,0,FALSE
"INN35659",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",5,17,"Corporate",TRUE,0,3,65,1,TRUE
"INN35660",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",304,"2018",11,3,"Offline",FALSE,0,0,89,0,FALSE
"INN35661",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",64,"2018",4,29,"Online",FALSE,0,0,126.9,1,FALSE
"INN35662",2,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",55,"2018",4,6,"Offline",FALSE,0,0,104,0,TRUE
"INN35663",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",114,"2018",10,27,"Online",FALSE,0,0,125.1,1,TRUE
"INN35664",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",57,"2018",6,4,"Online",FALSE,0,0,145.8,0,TRUE
"INN35665",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",52,"2018",2,25,"Online",FALSE,0,0,67.5,0,FALSE
"INN35666",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",47,"2018",9,4,"Online",FALSE,0,0,117.45,1,TRUE
"INN35667",1,0,1,0,"Not Selected",FALSE,"Room_Type 1",2,"2018",5,9,"Online",FALSE,0,0,89,1,TRUE
"INN35668",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",50,"2018",5,17,"Online",FALSE,0,0,140.4,1,TRUE
"INN35669",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",297,"2018",9,23,"Online",FALSE,0,0,118,1,FALSE
"INN35670",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",93,"2018",5,2,"Online",FALSE,0,0,126.9,0,FALSE
"INN35671",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",30,"2018",9,24,"Online",FALSE,0,0,143.55,0,TRUE
"INN35672",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",110,"2018",9,23,"Online",FALSE,0,0,149.4,0,FALSE
"INN35673",3,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",33,"2018",3,5,"Online",FALSE,0,0,117.3,1,TRUE
"INN35674",1,1,2,2,"Meal Plan 1",FALSE,"Room_Type 1",68,"2018",4,24,"Offline",FALSE,0,0,79.56,0,FALSE
"INN35675",1,0,0,1,"Meal Plan 1",TRUE,"Room_Type 1",6,"2018",1,12,"Online",FALSE,0,0,85,1,TRUE
"INN35676",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",132,"2018",10,7,"Offline",FALSE,0,0,89.76,0,TRUE
"INN35677",2,1,1,3,"Meal Plan 1",FALSE,"Room_Type 1",20,"2018",12,22,"Online",FALSE,0,0,88.4,0,TRUE
"INN35678",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",9,"2018",5,5,"Online",FALSE,0,0,156,0,FALSE
"INN35679",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",20,"2018",9,19,"Corporate",FALSE,0,0,119,0,TRUE
"INN35680",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",104,"2018",7,19,"Online",FALSE,0,0,105.3,1,TRUE
"INN35681",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",20,"2018",2,3,"Online",FALSE,0,0,91,0,FALSE
"INN35682",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",30,"2018",8,31,"Online",FALSE,0,0,94.2,0,TRUE
"INN35683",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 4",148,"2018",8,16,"Online",FALSE,0,0,119.69,0,FALSE
"INN35684",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",275,"2018",6,4,"Offline",FALSE,0,0,62.8,0,FALSE
"INN35685",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",48,"2018",3,9,"Online",FALSE,0,0,105.3,1,TRUE
"INN35686",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",96,"2018",4,8,"Online",FALSE,0,0,88.83,1,TRUE
"INN35687",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",49,"2018",6,3,"Online",FALSE,0,0,150.3,0,FALSE
"INN35688",1,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",10,"2017",10,5,"Online",FALSE,0,0,120,1,TRUE
"INN35689",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",28,"2018",2,8,"Online",FALSE,0,0,66,0,TRUE
"INN35690",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",150,"2018",1,18,"Offline",FALSE,0,0,71,0,TRUE
"INN35691",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",163,"2018",10,5,"Offline",FALSE,0,0,100.8,0,FALSE
"INN35692",0,2,2,1,"Meal Plan 1",FALSE,"Room_Type 2",75,"2018",3,19,"Online",FALSE,0,0,78,0,FALSE
"INN35693",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",89,"2018",10,3,"Offline",FALSE,0,0,80.75,0,TRUE
"INN35694",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",6,17,"Offline",FALSE,0,0,75,0,FALSE
"INN35695",2,1,2,2,"Meal Plan 1",FALSE,"Room_Type 1",21,"2018",8,21,"Online",FALSE,0,0,160,2,TRUE
"INN35696",2,0,2,0,"Meal Plan 2",FALSE,"Room_Type 1",75,"2018",10,30,"Offline",FALSE,0,0,105,0,FALSE
"INN35697",2,2,1,0,"Meal Plan 1",FALSE,"Room_Type 6",10,"2018",12,11,"Online",TRUE,0,1,174,2,TRUE
"INN35698",2,2,2,1,"Meal Plan 1",TRUE,"Room_Type 6",217,"2018",8,7,"Online",FALSE,0,0,177.3,1,FALSE
"INN35699",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",35,"2018",6,1,"Online",FALSE,0,0,84.24,0,FALSE
"INN35700",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 4",80,"2017",10,9,"Offline",FALSE,0,0,108,0,TRUE
"INN35701",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",36,"2018",12,26,"Online",FALSE,0,0,102,0,FALSE
"INN35702",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",50,"2017",11,17,"Offline",FALSE,0,0,60,0,TRUE
"INN35703",2,0,2,5,"Meal Plan 2",FALSE,"Room_Type 1",120,"2017",8,20,"Offline",FALSE,0,0,88.38,2,TRUE
"INN35704",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",192,"2018",6,24,"Offline",FALSE,0,0,95,0,TRUE
"INN35705",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",12,"2018",4,25,"Online",FALSE,0,0,131,0,FALSE
"INN35706",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",14,"2018",11,14,"Online",FALSE,0,0,75.27,2,TRUE
"INN35707",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,101.5,0,FALSE
"INN35708",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",32,"2018",4,14,"Online",FALSE,0,0,111.3,2,TRUE
"INN35709",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",54,"2017",10,5,"Corporate",FALSE,0,0,65,0,TRUE
"INN35710",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",131,"2018",6,17,"Online",FALSE,0,0,105.74,1,TRUE
"INN35711",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",88,"2018",5,8,"Offline",FALSE,0,0,75,0,TRUE
"INN35712",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",247,"2018",6,6,"Offline",FALSE,0,0,115,1,FALSE
"INN35713",2,0,1,4,"Meal Plan 1",FALSE,"Room_Type 1",275,"2018",10,5,"Offline",FALSE,0,0,90,0,FALSE
"INN35714",1,0,1,2,"Not Selected",FALSE,"Room_Type 1",26,"2018",12,5,"Online",FALSE,0,0,88,0,TRUE
"INN35715",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",290,"2018",12,1,"Online",FALSE,0,0,86.7,0,FALSE
"INN35716",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",68,"2018",2,6,"Online",FALSE,0,0,51.09,0,TRUE
"INN35717",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",2,15,"Corporate",TRUE,2,20,65,1,TRUE
"INN35718",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",79,"2017",11,18,"Online",FALSE,0,0,52.85,2,TRUE
"INN35719",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",3,"2017",12,19,"Online",FALSE,0,0,75,0,TRUE
"INN35720",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",32,"2018",11,16,"Online",FALSE,0,0,80.08,0,FALSE
"INN35721",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",74,"2017",9,18,"Offline",FALSE,0,0,109,0,TRUE
"INN35722",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",68,"2017",9,29,"Offline",FALSE,0,0,65,0,TRUE
"INN35723",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",15,"2018",4,20,"Online",FALSE,0,0,99,1,TRUE
"INN35724",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",207,"2018",12,30,"Offline",FALSE,0,0,95,0,TRUE
"INN35725",2,2,2,4,"Meal Plan 1",FALSE,"Room_Type 6",26,"2018",2,10,"Online",FALSE,0,0,171,0,FALSE
"INN35726",3,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",204,"2018",10,7,"Online",FALSE,0,0,141.3,0,FALSE
"INN35727",1,0,2,3,"Not Selected",FALSE,"Room_Type 1",16,"2018",11,6,"Online",FALSE,0,0,155.6,2,TRUE
"INN35728",3,0,0,1,"Meal Plan 2",FALSE,"Room_Type 4",44,"2018",8,10,"Online",FALSE,0,0,219.6,2,TRUE
"INN35729",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",71,"2018",11,25,"Online",FALSE,0,0,79.2,2,TRUE
"INN35730",2,2,2,3,"Meal Plan 1",FALSE,"Room_Type 6",3,"2018",7,10,"Online",FALSE,0,0,229,2,TRUE
"INN35731",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",8,"2018",12,6,"Online",FALSE,0,0,72.38,1,TRUE
"INN35732",1,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",9,"2018",9,4,"Online",FALSE,0,0,94.86,1,TRUE
"INN35733",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",253,"2018",9,26,"Online",FALSE,0,0,2,0,TRUE
"INN35734",2,0,0,1,"Meal Plan 1",TRUE,"Room_Type 4",0,"2018",3,15,"Offline",TRUE,0,7,45,2,TRUE
"INN35735",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 2",62,"2018",12,8,"Online",FALSE,0,0,100.6,0,TRUE
"INN35736",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",112,"2018",5,4,"Online",FALSE,0,0,111.78,1,TRUE
"INN35737",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",18,"2018",6,21,"Corporate",FALSE,0,0,100,0,TRUE
"INN35738",2,0,3,7,"Meal Plan 1",FALSE,"Room_Type 1",259,"2018",8,22,"Online",FALSE,0,0,65.49,0,FALSE
"INN35739",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",26,"2017",9,12,"Online",FALSE,0,0,133.5,2,TRUE
"INN35740",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 4",1,"2018",2,5,"Online",FALSE,0,0,106,1,TRUE
"INN35741",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",110,"2018",7,25,"Online",FALSE,0,0,105.3,1,TRUE
"INN35742",2,0,1,2,"Meal Plan 1",TRUE,"Room_Type 1",84,"2017",8,3,"Online",FALSE,0,0,85.5,1,TRUE
"INN35743",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",6,17,"Offline",FALSE,0,0,75,0,FALSE
"INN35744",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",36,"2018",1,19,"Offline",FALSE,0,0,71,0,TRUE
"INN35745",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",85,"2018",8,18,"Online",FALSE,0,0,107.1,0,FALSE
"INN35746",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",21,"2018",3,7,"Online",FALSE,0,0,91,0,FALSE
"INN35747",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",57,"2018",2,3,"Online",FALSE,0,0,62.29,1,TRUE
"INN35748",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",97,"2018",7,8,"Offline",FALSE,0,0,81.25,2,TRUE
"INN35749",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 2",224,"2018",8,1,"Online",FALSE,0,0,86.63,1,TRUE
"INN35750",2,0,1,5,"Meal Plan 1",FALSE,"Room_Type 1",45,"2017",10,19,"Online",FALSE,0,0,94.5,2,TRUE
"INN35751",2,0,2,5,"Meal Plan 2",FALSE,"Room_Type 1",80,"2018",7,10,"Online",FALSE,0,0,142.07,1,TRUE
"INN35752",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",19,"2017",12,5,"Online",FALSE,0,0,69,1,TRUE
"INN35753",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",153,"2018",10,27,"Online",FALSE,0,0,80.1,2,FALSE
"INN35754",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",128,"2018",6,20,"Online",FALSE,0,0,120,0,FALSE
"INN35755",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",12,"2017",8,5,"Corporate",FALSE,0,0,65,0,TRUE
"INN35756",2,0,1,3,"Not Selected",FALSE,"Room_Type 1",72,"2018",12,19,"Online",FALSE,0,0,74.8,0,FALSE
"INN35757",2,0,2,6,"Not Selected",FALSE,"Room_Type 1",106,"2018",7,12,"Online",FALSE,0,0,94.5,0,FALSE
"INN35758",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",38,"2018",3,12,"Offline",FALSE,0,0,85,0,TRUE
"INN35759",3,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",71,"2018",9,10,"Online",FALSE,0,0,168.3,2,TRUE
"INN35760",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",30,"2017",9,16,"Online",FALSE,0,0,85.5,2,TRUE
"INN35761",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",268,"2018",10,9,"Offline",FALSE,0,0,80.75,0,TRUE
"INN35762",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",286,"2018",10,16,"Offline",FALSE,0,0,90,0,FALSE
"INN35763",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",175,"2018",8,16,"Online",FALSE,0,0,100.66,1,FALSE
"INN35764",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",88,"2017",10,5,"Offline",FALSE,0,0,112.2,0,TRUE
"INN35765",1,0,0,1,"Not Selected",FALSE,"Room_Type 1",2,"2018",4,8,"Online",FALSE,0,0,89,0,TRUE
"INN35766",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",301,"2018",11,18,"Offline",FALSE,0,0,52,0,FALSE
"INN35767",3,0,1,0,"Meal Plan 1",FALSE,"Room_Type 4",24,"2018",5,29,"Online",FALSE,0,0,159,2,TRUE
"INN35768",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",174,"2018",6,29,"Online",FALSE,0,0,85.5,1,TRUE
"INN35769",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",18,"2018",5,7,"Online",FALSE,0,0,138,0,FALSE
"INN35770",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",17,"2018",7,23,"Online",FALSE,0,0,139,1,FALSE
"INN35771",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,101.5,0,FALSE
"INN35772",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",99,"2018",5,1,"Online",FALSE,0,0,137.7,0,FALSE
"INN35773",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",103,"2018",12,18,"Online",FALSE,0,0,88.4,0,FALSE
"INN35774",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 4",3,"2017",10,11,"Online",FALSE,0,0,136,1,TRUE
"INN35775",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 4",59,"2018",10,14,"Online",FALSE,0,0,90.55,2,TRUE
"INN35776",2,0,1,4,"Meal Plan 1",FALSE,"Room_Type 4",104,"2018",4,27,"Online",FALSE,0,0,104.55,0,FALSE
"INN35777",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",35,"2018",2,12,"Online",FALSE,0,0,67.5,0,FALSE
"INN35778",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",44,"2017",11,11,"Offline",FALSE,0,0,60,1,TRUE
"INN35779",3,0,4,10,"Meal Plan 1",FALSE,"Room_Type 4",73,"2018",7,2,"Online",FALSE,0,0,145.93,0,FALSE
"INN35780",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",47,"2018",9,9,"Online",FALSE,0,0,125.1,1,FALSE
"INN35781",3,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",66,"2018",11,27,"Offline",FALSE,0,0,105,1,TRUE
"INN35782",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",190,"2018",11,3,"Online",FALSE,0,0,90.9,0,FALSE
"INN35783",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",5,"2017",9,28,"Corporate",FALSE,0,0,65,0,TRUE
"INN35784",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",105,"2018",4,6,"Offline",FALSE,0,0,75,0,FALSE
"INN35785",2,0,4,8,"Meal Plan 1",FALSE,"Room_Type 4",5,"2018",2,12,"Online",FALSE,0,0,106.83,0,FALSE
"INN35786",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",8,20,"Online",FALSE,0,0,159,0,TRUE
"INN35787",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",36,"2017",10,18,"Online",FALSE,0,0,103.5,1,TRUE
"INN35788",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",18,"2018",5,13,"Online",FALSE,0,0,135,0,FALSE
"INN35789",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",183,"2018",7,16,"Online",FALSE,0,0,105.3,1,FALSE
"INN35790",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",12,"2018",6,12,"Online",FALSE,0,0,136,0,FALSE
"INN35791",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",279,"2018",10,12,"Offline",FALSE,0,0,110,0,FALSE
"INN35792",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",39,"2018",5,7,"Online",FALSE,0,0,126.9,0,TRUE
"INN35793",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",1,25,"Corporate",FALSE,0,0,59,0,TRUE
"INN35794",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",76,"2018",11,3,"Online",FALSE,0,0,93.6,1,FALSE
"INN35795",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",17,"2017",10,17,"Online",FALSE,0,0,106.77,1,TRUE
"INN35796",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",24,"2017",12,4,"Offline",FALSE,0,0,55,0,TRUE
"INN35797",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",163,"2018",7,7,"Online",FALSE,0,0,99.45,1,TRUE
"INN35798",0,2,0,2,"Meal Plan 1",FALSE,"Room_Type 2",120,"2018",6,30,"Online",FALSE,0,0,97.55,0,TRUE
"INN35799",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",3,28,"Corporate",TRUE,0,3,65,0,TRUE
"INN35800",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",221,"2017",10,10,"Offline",FALSE,0,0,65,0,TRUE
"INN35801",2,0,1,4,"Meal Plan 1",FALSE,"Room_Type 1",58,"2018",3,28,"Online",FALSE,0,0,85.85,1,FALSE
"INN35802",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",301,"2018",7,30,"Offline",FALSE,0,0,115,1,FALSE
"INN35803",1,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",24,"2017",11,8,"Online",FALSE,0,0,101,1,TRUE
"INN35804",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",92,"2018",4,14,"Online",FALSE,0,0,96.3,1,TRUE
"INN35805",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",185,"2018",9,29,"Online",FALSE,0,0,116.1,2,FALSE
"INN35806",3,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",7,"2018",2,26,"Online",FALSE,0,0,139,2,TRUE
